casualty_id,vehicle_reference,casualty_class,sex_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
43306,1,1,2,7,2,0,0,0,0,0,1,1,1
43307,1,1,2,9,3,0,0,0,0,0,9,1,4
43308,1,3,1,1,3,5,9,0,0,0,0,1,10
43309,2,1,1,7,3,0,0,0,0,0,1,1,5
43310,1,1,1,9,3,0,0,0,0,0,9,1,3
43311,2,1,2,8,3,0,0,0,0,0,9,1,2
43312,2,2,2,3,3,0,0,1,0,0,9,1,2
43313,1,1,1,7,2,0,0,0,0,0,2,1,9
43314,1,1,1,5,3,0,0,0,0,0,3,1,5
43315,1,1,2,7,3,0,0,0,0,0,9,1,6
43316,1,1,2,6,3,0,0,0,0,0,9,9,11
43317,1,1,1,5,3,0,0,0,0,0,1,1,3
43318,1,1,2,6,3,0,0,0,0,0,9,1,6
43319,1,1,1,6,3,0,0,0,0,0,9,1,4
43320,1,1,1,5,3,0,0,0,0,0,9,1,2
43321,1,1,1,8,3,0,0,0,0,0,9,1,3
43322,1,2,2,9,3,0,0,1,0,0,9,1,3
43323,1,1,1,9,3,0,0,0,0,0,9,1,7
43324,2,1,1,4,3,0,0,0,0,0,19,1,3
43325,1,1,1,6,3,0,0,0,0,0,3,1,2
43326,1,1,1,5,3,0,0,0,0,0,9,1,2
43327,2,1,1,5,3,0,0,0,0,0,3,1,9
43328,2,1,1,4,3,0,0,0,0,0,3,1,2
43329,2,1,1,7,3,0,0,0,0,0,1,9,11
43330,1,1,1,8,3,0,0,0,0,0,9,2,10
43331,1,1,1,9,3,0,0,0,0,0,9,1,10
43332,3,1,2,6,3,0,0,0,0,0,9,1,5
43333,2,1,1,4,3,0,0,0,0,0,3,1,6
43334,1,1,1,5,3,0,0,0,0,0,9,1,6
43335,2,1,1,6,3,0,0,0,0,0,3,1,2
43336,2,1,2,10,3,0,0,0,0,0,9,1,5
43337,2,1,1,8,3,0,0,0,0,0,5,9,11
43338,2,1,1,5,2,0,0,0,0,0,1,1,2
43339,1,3,2,6,3,5,1,0,0,0,0,1,2
43340,1,1,1,6,3,0,0,0,0,0,19,1,2
43341,2,1,2,6,3,0,0,0,0,0,9,1,8
43342,1,1,2,6,3,0,0,0,0,0,9,1,2
43343,2,1,1,7,3,0,0,0,0,0,1,1,4
43344,2,1,1,9,3,0,0,0,0,0,1,1,7
43345,2,1,1,4,3,0,0,0,0,0,90,1,3
43346,1,1,2,8,3,0,0,0,0,0,1,1,6
43347,1,3,2,3,3,5,1,0,0,0,0,1,9
43348,2,1,1,9,3,0,0,0,0,0,19,3,6
43349,2,1,2,6,3,0,0,0,0,0,9,1,5
43350,2,2,2,8,3,0,0,2,0,0,9,1,5
43351,2,2,1,9,3,0,0,1,0,0,9,1,5
43352,1,1,1,5,3,0,0,0,0,0,1,1,5
43353,3,2,2,10,3,0,0,1,0,0,9,1,1
43354,1,1,1,5,2,0,0,0,0,0,9,1,1
43355,1,3,1,3,2,5,1,0,0,0,0,1,1
43356,1,1,1,6,2,0,0,0,0,0,19,1,2
43357,1,3,1,10,3,1,9,0,0,0,0,1,2
43358,2,1,1,5,2,0,0,0,0,0,1,1,3
43359,2,1,2,8,3,0,0,0,0,0,9,1,1
43360,2,2,2,6,3,0,0,1,0,0,9,1,2
43361,2,2,2,7,3,0,0,2,0,0,9,1,1
43362,4,2,1,11,3,0,0,1,0,0,9,1,9
43363,4,1,2,7,3,0,0,0,0,0,9,1,1
43364,1,1,1,9,2,0,0,0,0,0,9,1,2
43365,2,1,1,7,3,0,0,0,0,0,9,1,4
43366,1,3,2,9,3,4,1,0,0,0,0,1,6
43367,1,3,2,9,2,4,1,0,0,0,0,1,1
43368,2,1,2,6,3,0,0,0,0,0,9,9,11
43369,1,1,1,10,3,0,0,0,0,0,9,1,5
43370,1,2,2,10,3,0,0,1,0,0,9,1,5
43371,2,1,1,10,3,0,0,0,0,0,9,9,11
43372,2,2,2,9,3,0,0,1,0,0,9,9,11
43373,1,1,2,6,2,0,0,0,0,0,9,1,4
43374,2,2,2,7,3,0,0,1,0,0,9,1,9
43375,2,1,2,6,3,0,0,0,0,0,9,1,7
43376,1,1,2,6,3,0,0,0,0,0,9,1,1
43377,1,2,1,3,3,0,0,1,0,0,9,9,11
43378,2,1,1,6,2,0,0,0,0,0,9,1,1
43379,2,2,1,7,3,0,0,2,0,0,9,1,1
43380,2,1,2,8,3,0,0,0,0,0,9,1,2
43381,1,1,1,6,3,0,0,0,0,0,19,1,2
43382,2,1,2,6,3,0,0,0,0,0,9,1,1
43383,3,1,1,8,3,0,0,0,0,0,9,1,3
43384,3,2,2,7,3,0,0,1,0,0,9,1,3
43385,1,3,1,4,3,10,9,0,0,2,0,1,2
43386,1,3,2,7,1,1,1,0,0,0,0,1,1
43387,1,1,2,7,3,0,0,0,0,0,9,1,3
43388,1,1,2,5,3,0,0,0,0,0,3,1,4
43389,1,1,1,11,2,0,0,0,0,0,9,1,4
43390,1,2,2,11,2,0,0,1,0,0,9,1,4
43391,1,3,1,8,3,10,9,0,0,2,0,1,7
43392,2,2,2,6,3,0,0,1,0,0,9,1,1
43393,2,2,1,1,3,0,0,2,0,0,9,1,1
43394,2,2,1,1,3,0,0,2,0,0,9,1,8
43395,2,1,1,6,3,0,0,0,0,0,9,1,8
43396,1,3,2,8,3,5,3,0,0,0,0,1,1
43397,2,1,1,6,3,0,0,0,0,0,9,1,1
43398,2,1,1,8,3,0,0,0,0,0,9,3,8
43399,1,3,2,9,3,9,7,0,0,2,0,3,7
43400,1,3,1,3,2,5,3,0,0,0,0,1,4
43401,1,1,1,7,3,0,0,0,0,0,9,1,8
43402,2,1,2,6,2,0,0,0,0,0,9,1,8
43403,1,1,1,6,3,0,0,0,0,0,9,1,5
43404,1,3,1,9,2,5,1,0,0,0,0,1,5
43405,1,2,1,6,2,0,0,1,0,0,9,1,4
43406,2,1,2,6,2,0,0,0,0,0,9,1,1
43407,1,1,1,11,3,0,0,0,0,0,9,1,5
43408,2,1,1,7,3,0,0,0,0,0,9,1,8
43409,2,1,1,5,3,0,0,0,0,0,1,1,10
43410,2,2,2,4,2,0,0,2,0,0,9,1,4
43411,1,1,2,5,2,0,0,0,0,0,9,1,4
43412,2,1,2,8,2,0,0,0,0,0,9,1,5
43413,1,3,1,3,3,4,1,0,0,0,0,9,11
43414,1,1,1,7,3,0,0,0,0,0,9,1,1
43415,1,1,1,3,2,0,0,0,0,0,1,9,11
43416,1,1,1,9,3,0,0,0,0,0,9,9,11
43417,2,1,1,8,3,0,0,0,0,0,9,1,1
43418,1,1,1,6,1,0,0,0,0,0,9,1,1
43419,1,2,1,6,2,0,0,1,0,0,9,1,2
43420,1,2,1,6,2,0,0,2,0,0,9,1,1
43421,2,1,1,7,3,0,0,0,0,0,9,1,2
43422,2,2,2,9,2,0,0,1,0,0,9,1,2
43423,2,1,2,6,3,0,0,0,0,0,9,1,1
43424,1,1,2,7,3,0,0,0,0,0,9,1,1
43425,2,1,2,7,2,0,0,0,0,0,9,1,1
43426,2,2,2,4,3,0,0,1,0,0,9,1,1
43427,1,1,1,4,3,0,0,0,0,0,1,1,2
43428,2,1,1,4,3,0,0,0,0,0,9,1,4
43429,2,2,1,6,3,0,0,1,0,0,9,3,8
43430,2,2,1,5,3,0,0,2,0,0,9,1,2
43431,2,1,2,7,3,0,0,0,0,0,9,1,1
43432,2,2,2,2,2,0,0,2,0,0,9,1,1
43433,2,1,2,4,2,0,0,0,0,0,97,1,5
43434,1,3,1,6,3,5,1,0,0,0,0,1,1
43435,1,3,2,7,2,5,1,0,0,0,0,1,2
43436,2,1,1,10,3,0,0,0,0,0,9,1,5
43437,2,2,2,10,2,0,0,1,0,0,9,1,7
43438,2,1,2,4,3,0,0,0,0,0,1,2,9
43439,2,1,1,9,3,0,0,0,0,0,97,1,7
43440,1,1,1,6,2,0,0,0,0,0,9,1,2
43441,2,1,2,5,3,0,0,0,0,0,9,1,2
43442,2,2,2,4,2,0,0,1,0,0,9,1,2
43443,2,1,1,4,3,0,0,0,0,0,1,1,3
43444,1,1,1,6,3,0,0,0,0,0,3,1,9
43445,1,1,2,5,3,0,0,0,0,0,9,1,3
43446,2,1,2,7,2,0,0,0,0,0,1,1,4
43447,1,1,1,8,3,0,0,0,0,0,9,1,2
43448,1,1,1,6,3,0,0,0,0,0,3,1,3
43449,2,1,1,8,3,0,0,0,0,0,8,1,1
43450,1,1,1,7,3,0,0,0,0,0,9,1,3
43451,1,1,2,5,3,0,0,0,0,0,3,1,3
43452,2,1,1,6,2,0,0,0,0,0,5,1,6
43453,2,2,2,6,3,0,0,0,0,0,5,1,6
43454,1,1,2,8,3,0,0,0,0,0,9,1,4
43455,1,1,2,9,3,0,0,0,0,0,9,1,3
43456,2,1,2,6,3,0,0,0,0,0,1,1,6
43457,1,3,2,9,3,10,9,0,0,0,0,9,11
43458,1,1,1,6,3,0,0,0,0,0,5,1,4
43459,1,1,1,6,3,0,0,0,0,0,3,1,2
43460,1,3,1,7,3,10,9,0,0,0,0,1,2
43461,2,1,2,6,2,0,0,0,0,0,1,1,2
43462,2,1,1,6,3,0,0,0,0,0,3,9,11
43463,1,3,1,7,3,5,1,0,0,0,0,1,5
43464,1,1,1,5,3,0,0,0,0,0,3,1,3
43465,2,1,1,6,2,0,0,0,0,0,4,1,3
43466,1,3,2,10,2,8,9,0,0,0,0,1,7
43467,1,1,2,6,3,0,0,0,0,0,1,1,3
43468,1,3,1,3,2,1,3,0,0,0,0,1,1
43469,1,3,1,8,3,1,3,0,0,0,0,1,3
43470,1,1,1,7,3,0,0,0,0,0,9,1,2
43471,2,1,1,10,3,0,0,0,0,0,9,1,3
43472,2,2,2,7,3,0,0,1,0,0,9,1,3
43473,1,1,1,4,2,0,0,0,0,0,5,1,1
43474,1,2,1,8,3,0,0,0,3,0,11,1,5
43475,2,2,2,6,3,0,0,0,4,0,11,1,2
43476,1,2,2,6,3,0,0,0,3,0,11,1,5
43477,1,2,2,10,2,0,0,0,3,0,11,1,3
43478,1,1,1,7,3,0,0,0,0,0,1,1,5
43479,2,1,9,7,3,0,0,0,0,0,1,9,11
43480,1,1,2,8,3,0,0,0,0,0,1,1,5
43481,1,1,1,5,2,0,0,0,0,0,3,1,2
43482,2,1,1,5,3,0,0,0,0,0,1,1,3
43483,2,1,1,9,2,0,0,0,0,0,1,1,5
43484,1,1,1,6,3,0,0,0,0,0,3,1,6
43485,1,3,2,4,3,5,1,0,0,0,0,9,11
43486,1,1,1,8,3,0,0,0,0,0,1,1,10
43487,1,2,2,6,3,0,0,0,3,0,11,1,3
43488,1,1,1,6,3,0,0,0,0,0,9,1,5
43489,2,1,1,5,3,0,0,0,0,0,9,9,11
43490,2,2,1,6,3,0,0,1,0,0,9,9,11
43491,2,2,1,6,3,0,0,2,0,0,9,9,11
43492,1,1,1,4,3,0,0,0,0,0,3,1,3
43493,1,1,1,9,3,0,0,0,0,0,9,1,3
43494,1,1,1,9,3,0,0,0,0,0,9,1,3
43495,1,3,1,8,3,1,1,0,0,0,0,1,3
43496,2,1,1,5,3,0,0,0,0,0,3,1,6
43497,2,1,1,5,2,0,0,0,0,0,3,1,3
43498,1,1,1,6,3,0,0,0,0,0,3,1,5
43499,1,1,1,6,3,0,0,0,0,0,3,1,3
43500,1,1,2,8,2,0,0,0,0,0,5,1,4
43501,1,1,1,8,3,0,0,0,0,0,9,1,2
43502,1,2,9,7,3,0,0,1,0,0,9,1,2
43503,2,1,1,9,3,0,0,0,0,0,1,1,10
43504,1,1,1,6,3,0,0,0,0,0,1,1,5
43505,1,1,2,6,3,0,0,0,0,0,9,1,2
43506,1,1,1,5,3,0,0,0,0,0,3,1,1
43507,1,2,2,11,3,0,0,0,2,0,11,1,7
43508,1,1,1,6,3,0,0,0,0,0,2,1,6
43509,2,1,1,9,2,0,0,0,0,0,1,1,3
43510,2,1,1,7,3,0,0,0,0,0,1,1,1
43511,1,3,2,3,3,5,3,0,0,0,0,1,9
43512,2,1,2,2,3,0,0,0,0,0,90,1,2
43513,1,1,2,5,3,0,0,0,0,0,1,1,4
43514,2,1,1,5,3,0,0,0,0,0,3,1,4
43515,1,1,1,7,3,0,0,0,0,0,1,1,4
43516,1,3,1,6,3,10,9,0,0,0,0,1,3
43517,1,1,1,5,3,0,0,0,0,0,2,1,2
43518,1,1,2,6,3,0,0,0,0,0,9,1,5
43519,1,2,9,1,3,0,0,2,0,0,9,1,5
43520,1,3,2,1,2,5,1,0,0,0,0,1,3
43521,1,1,1,5,3,0,0,0,0,0,1,1,3
43522,5,1,2,8,3,0,0,0,0,0,9,1,7
43523,2,1,2,7,3,0,0,0,0,0,9,1,1
43524,2,1,1,6,3,0,0,0,0,0,2,1,2
43525,1,2,2,4,2,0,0,0,3,0,11,1,3
43526,2,1,1,6,3,0,0,0,0,0,5,1,2
43527,3,1,2,9,3,0,0,0,0,0,9,1,7
43528,1,1,1,10,3,0,0,0,0,0,9,9,11
43529,2,1,2,7,3,0,0,0,0,0,3,1,4
43530,2,1,1,5,3,0,0,0,0,0,1,1,7
43531,1,3,2,6,2,6,9,0,0,0,0,9,11
43532,1,3,2,9,3,6,9,0,0,0,0,1,2
43533,1,1,1,8,3,0,0,0,0,0,9,1,3
43534,2,1,1,6,2,0,0,0,0,0,1,1,3
43535,1,1,2,7,3,0,0,0,0,0,9,1,2
43536,1,1,1,7,3,0,0,0,0,0,9,1,4
43537,2,1,1,8,3,0,0,0,0,0,9,1,4
43538,3,1,1,8,3,0,0,0,0,0,9,2,10
43539,1,1,1,6,2,0,0,0,0,0,1,1,2
43540,2,1,1,6,3,0,0,0,0,0,1,1,3
43541,1,1,1,7,3,0,0,0,0,0,8,1,2
43542,2,2,2,5,2,0,0,1,0,0,9,1,7
43543,2,1,2,6,3,0,0,0,0,0,9,1,3
43544,3,1,1,6,3,0,0,0,0,0,9,1,6
43545,4,1,1,6,3,0,0,0,0,0,8,1,1
43546,1,1,2,6,3,0,0,0,0,0,3,1,1
43547,1,2,1,5,3,0,0,0,0,0,8,1,2
43548,1,1,9,7,3,0,0,0,0,0,8,1,2
43549,2,1,1,9,2,0,0,0,0,0,4,1,3
43550,2,1,1,6,2,0,0,0,0,0,3,1,2
43551,2,1,1,6,3,0,0,0,0,0,5,2,10
43552,2,2,1,5,3,0,0,0,0,0,5,9,11
43553,1,1,1,7,3,0,0,0,0,0,8,1,3
43554,2,1,1,6,3,0,0,0,0,0,3,1,1
43555,1,3,2,4,3,1,3,0,0,0,0,1,1
43556,2,1,1,6,3,0,0,0,0,0,9,1,1
43557,1,3,1,1,3,5,2,0,0,0,0,1,2
43558,1,2,1,10,3,0,0,1,0,0,9,1,3
43559,1,1,1,5,3,0,0,0,0,0,3,1,6
43560,1,1,1,8,3,0,0,0,0,0,1,1,6
43561,1,1,1,8,3,0,0,0,0,0,1,1,8
43562,2,1,2,6,3,0,0,0,0,0,1,1,7
43563,2,1,1,9,3,0,0,0,0,0,9,1,4
43564,1,1,1,7,3,0,0,0,0,0,3,1,3
43565,1,1,1,7,3,0,0,0,0,0,5,1,8
43566,1,1,1,8,3,0,0,0,0,0,98,1,2
43567,2,2,2,9,3,0,0,1,0,0,9,1,2
43568,2,1,1,9,3,0,0,0,0,0,1,1,5
43569,2,1,1,10,2,0,0,0,0,0,1,1,3
43570,1,1,1,7,3,0,0,0,0,0,1,1,9
43571,1,3,1,7,3,1,1,0,0,0,0,1,10
43572,1,1,1,7,3,0,0,0,0,0,4,9,11
43573,1,1,1,7,2,0,0,0,0,0,5,1,6
43574,1,1,1,8,3,0,0,0,0,0,1,1,1
43575,1,3,2,9,3,10,9,0,0,0,0,1,5
43576,1,2,2,8,3,0,0,0,1,0,11,1,4
43577,1,1,2,5,3,0,0,0,0,0,9,1,3
43578,1,1,2,6,3,0,0,0,0,0,3,1,8
43579,1,3,2,8,3,6,9,0,0,0,0,1,5
43580,2,1,1,8,2,0,0,0,0,0,1,1,9
43581,1,3,1,2,3,6,7,0,0,2,0,1,1
43582,2,1,2,8,3,0,0,0,0,0,9,1,6
43583,1,3,1,8,3,5,9,0,0,2,0,1,1
43584,2,1,2,9,3,0,0,0,0,0,9,1,3
43585,2,2,1,10,2,0,0,1,0,0,9,1,3
43586,1,1,1,4,3,0,0,0,0,0,97,1,4
43587,2,1,1,7,3,0,0,0,0,0,9,1,1
43588,2,2,2,9,3,0,0,2,0,0,9,1,1
43589,2,2,1,9,3,0,0,2,0,0,9,1,1
43590,2,1,1,8,3,0,0,0,0,0,5,1,1
43591,1,1,2,6,3,0,0,0,0,0,9,1,2
43592,2,2,1,4,3,0,0,1,0,0,9,1,8
43593,2,1,1,6,3,0,0,0,0,0,9,1,1
43594,3,1,2,6,3,0,0,0,0,0,9,1,6
43595,1,3,1,7,2,7,3,0,0,2,0,1,1
43596,2,1,1,9,3,0,0,0,0,0,5,1,1
43597,2,2,1,5,3,0,0,1,0,0,9,1,2
43598,2,1,1,6,3,0,0,0,0,0,97,1,8
43599,2,3,1,8,2,9,5,0,0,2,0,1,1
43600,2,1,1,6,2,0,0,0,0,0,1,2,9
43601,1,3,1,6,2,5,3,0,0,2,0,1,5
43602,1,3,1,6,3,10,9,0,0,2,0,1,3
43603,1,3,1,8,2,10,9,0,0,2,0,1,1
43604,2,1,2,7,3,0,0,0,0,0,9,1,1
43605,1,1,2,11,3,0,0,0,0,0,9,1,4
43606,2,1,1,8,3,0,0,0,0,0,9,1,7
43607,2,2,2,7,3,0,0,1,0,0,9,1,4
43608,1,3,2,11,2,1,3,0,0,2,0,1,2
43609,2,1,1,6,3,0,0,0,0,0,9,1,1
43610,1,3,2,4,2,6,8,0,0,1,0,1,2
43611,1,1,1,6,3,0,0,0,0,0,97,1,2
43612,1,2,2,3,3,0,0,0,0,0,97,1,6
43613,1,2,2,6,3,0,0,0,0,0,97,1,6
43614,1,1,1,7,2,0,0,0,0,0,9,1,1
43615,2,1,1,6,3,0,0,0,0,0,9,1,1
43616,2,2,2,3,3,0,0,2,0,0,9,1,1
43617,1,1,2,7,3,0,0,0,0,0,9,1,2
43618,1,3,2,6,3,5,1,0,0,2,0,1,3
43619,1,3,2,7,2,5,4,0,0,2,0,1,3
43620,1,1,2,5,3,0,0,0,0,0,9,1,7
43621,1,3,1,3,3,6,7,0,0,2,0,1,2
43622,1,1,1,6,3,0,0,0,0,0,9,1,1
43623,1,1,2,8,3,0,0,0,0,0,9,1,5
43624,1,1,1,7,3,0,0,0,0,0,9,1,2
43625,1,1,1,7,3,0,0,0,0,0,1,1,6
43626,1,3,2,3,3,5,1,0,0,0,0,1,2
43627,1,2,2,7,3,0,0,2,0,0,8,1,6
43628,2,1,1,8,3,0,0,0,0,0,1,1,10
43629,1,2,1,6,3,0,0,1,0,0,9,1,2
43630,2,1,1,8,3,0,0,0,0,0,1,9,11
43631,1,3,1,7,3,8,3,0,0,0,0,1,3
43632,1,1,1,7,3,0,0,0,0,0,8,1,5
43633,1,3,2,3,3,5,4,0,0,0,0,1,2
43634,1,1,1,4,3,0,0,0,0,0,9,1,3
43635,1,2,1,3,3,0,0,1,0,0,9,9,11
43636,2,1,1,9,2,0,0,0,0,0,5,1,4
43637,2,1,1,9,3,0,0,0,0,0,1,1,4
43638,1,1,1,8,3,0,0,0,0,0,9,1,2
43639,1,1,2,7,3,0,0,0,0,0,9,1,5
43640,1,3,1,7,3,10,9,0,0,0,0,9,11
43641,1,1,1,5,3,0,0,0,0,0,3,1,6
43642,1,3,2,3,3,1,3,0,0,0,0,1,2
43643,1,3,1,9,3,5,1,0,0,0,0,1,6
43644,2,1,1,6,3,0,0,0,0,0,3,1,4
43645,1,3,2,7,2,9,8,0,0,0,0,1,5
43646,1,2,2,7,3,0,0,0,3,0,11,1,2
43647,1,3,2,6,2,9,9,0,0,0,0,9,11
43648,2,1,1,6,3,0,0,0,0,0,4,1,2
43649,2,1,1,6,2,0,0,0,0,0,1,1,8
43650,2,1,1,6,3,0,0,0,0,0,3,1,3
43651,2,1,1,9,2,0,0,0,0,0,1,1,10
43652,2,1,1,3,2,0,0,0,0,0,3,1,6
43653,2,2,1,4,3,0,0,0,0,0,3,1,3
43654,2,1,1,4,3,0,0,0,0,0,3,9,11
43655,1,1,1,7,3,0,0,0,0,0,3,1,2
43656,1,1,1,5,3,0,0,0,0,0,3,1,4
43657,2,1,2,7,3,0,0,0,0,0,9,1,9
43658,2,1,1,8,3,0,0,0,0,0,1,1,4
43659,2,1,1,5,3,0,0,0,0,0,3,9,11
43660,2,2,2,3,3,0,0,0,0,0,3,1,5
43661,1,1,2,7,3,0,0,0,0,0,9,1,7
43662,1,1,1,5,3,0,0,0,0,0,1,1,2
43663,1,1,1,6,3,0,0,0,0,0,9,1,6
43664,1,3,1,5,3,5,1,0,0,0,0,1,2
43665,1,1,1,6,3,0,0,0,0,0,4,1,8
43666,1,1,2,6,3,0,0,0,0,0,9,1,3
43667,1,1,1,8,3,0,0,0,0,0,3,1,5
43668,2,1,2,6,2,0,0,0,0,0,1,1,2
43669,1,1,1,3,2,0,0,0,0,0,1,1,2
43670,2,1,2,6,3,0,0,0,0,0,9,1,2
43671,1,3,1,10,3,1,1,0,0,0,0,1,2
43672,1,1,1,5,3,0,0,0,0,0,3,1,7
43673,2,1,2,7,2,0,0,0,0,0,1,1,2
43674,1,1,1,6,3,0,0,0,0,0,3,1,6
43675,1,1,2,7,3,0,0,0,0,0,9,1,5
43676,1,1,1,7,3,0,0,0,0,0,1,1,4
43677,1,1,2,5,3,0,0,0,0,0,1,1,8
43678,2,1,1,6,3,0,0,0,0,0,9,1,2
43679,1,1,2,6,3,0,0,0,0,0,1,1,2
43680,1,1,2,7,3,0,0,0,0,0,9,1,6
43681,2,1,1,7,3,0,0,0,0,0,1,1,4
43682,1,1,2,8,3,0,0,0,0,0,9,1,1
43683,1,2,2,3,3,0,0,9,0,0,9,1,1
43684,1,1,1,5,3,0,0,0,0,0,1,1,4
43685,1,1,2,8,3,0,0,0,0,0,1,1,6
43686,1,1,1,6,3,0,0,0,0,0,1,1,4
43687,1,2,1,6,3,0,0,2,0,0,9,1,1
43688,2,1,1,6,3,0,0,0,0,0,3,1,1
43689,1,1,1,6,3,0,0,0,0,0,1,1,3
43690,1,1,1,7,3,0,0,0,0,0,9,1,8
43691,1,1,1,6,3,0,0,0,0,0,3,1,9
43692,2,1,1,6,2,0,0,0,0,0,1,1,4
43693,1,2,2,2,3,0,0,1,0,0,9,1,4
43694,2,1,1,6,2,0,0,0,0,0,4,1,4
43695,2,1,2,6,2,0,0,0,0,0,1,1,2
43696,1,1,1,9,3,0,0,0,0,0,3,1,2
43697,1,1,1,6,3,0,0,0,0,0,9,1,4
43698,1,1,2,7,3,0,0,0,0,0,9,1,7
43699,1,2,2,3,3,0,0,1,0,0,9,1,7
43700,2,1,1,5,3,0,0,0,0,0,3,1,2
43701,1,1,1,6,3,0,0,0,0,0,23,1,3
43702,1,1,1,6,3,0,0,0,0,0,3,1,3
43703,1,1,1,9,3,0,0,0,0,0,9,1,3
43704,1,3,1,9,3,9,5,0,0,0,0,1,6
43705,2,1,1,6,3,0,0,0,0,0,1,1,3
43706,1,1,1,7,3,0,0,0,0,0,23,1,2
43707,2,1,1,7,2,0,0,0,0,0,1,1,10
43708,2,1,1,8,2,0,0,0,0,0,1,1,3
43709,1,1,1,5,3,0,0,0,0,0,9,1,3
43710,2,2,2,6,3,0,0,1,0,0,9,1,2
43711,1,1,1,4,3,0,0,0,0,0,1,1,2
43712,1,3,1,3,3,5,9,0,0,0,0,1,3
43713,1,3,1,7,3,5,4,0,0,0,0,1,2
43714,1,3,2,1,3,6,9,0,0,0,0,1,4
43715,3,1,1,8,3,0,0,0,0,0,9,2,2
43716,1,1,2,6,3,0,0,0,0,0,9,3,6
43717,1,1,1,4,3,0,0,0,0,0,9,1,1
43718,2,1,2,8,3,0,0,0,0,0,9,1,4
43719,1,1,2,7,3,0,0,0,0,0,9,2,8
43720,1,2,2,6,2,0,0,1,0,0,9,2,8
43721,2,1,2,8,3,0,0,0,0,0,9,1,3
43722,2,2,1,5,2,0,0,0,0,0,9,1,1
43723,2,1,1,4,3,0,0,0,0,0,1,1,2
43724,2,2,1,4,2,0,0,0,0,0,1,1,1
43725,2,1,1,8,3,0,0,0,0,0,1,1,7
43726,2,1,1,6,3,0,0,0,0,0,1,1,1
43727,1,3,1,8,3,10,9,0,0,2,0,1,3
43728,1,1,1,6,2,0,0,0,0,0,1,1,2
43729,2,1,2,5,3,0,0,0,0,0,1,1,6
43730,1,1,1,10,3,0,0,0,0,0,9,2,7
43731,2,1,1,6,3,0,0,0,0,0,9,1,1
43732,1,1,1,7,3,0,0,0,0,0,9,3,9
43733,1,1,1,6,3,0,0,0,0,0,9,1,4
43734,1,3,2,1,3,5,2,0,0,2,0,1,2
43735,1,3,1,3,3,5,1,0,0,2,0,9,11
43736,1,1,1,9,2,0,0,0,0,0,9,1,2
43737,1,2,2,7,2,0,0,1,0,0,9,1,2
43738,2,1,1,7,3,0,0,0,0,0,9,1,2
43739,2,2,1,7,3,0,0,1,0,0,9,1,4
43740,1,2,1,5,3,0,0,1,0,0,9,1,3
43741,2,1,1,5,3,0,0,0,0,0,9,1,1
43742,2,2,1,5,3,0,0,1,0,0,9,1,1
43743,2,3,1,8,2,9,5,0,0,2,0,1,2
43744,1,1,1,10,3,0,0,0,0,0,9,3,7
43745,1,1,1,6,3,0,0,0,0,0,9,1,5
43746,1,3,1,3,3,1,1,0,0,2,0,1,2
43747,1,1,2,4,3,0,0,0,0,0,9,1,1
43748,1,2,1,4,3,0,0,2,0,0,9,1,1
43749,1,2,2,4,3,0,0,2,0,0,9,1,2
43750,1,2,1,5,3,0,0,2,0,0,9,1,2
43751,2,1,2,7,3,0,0,0,0,0,9,1,4
43752,2,2,2,4,3,0,0,2,0,0,9,1,4
43753,2,2,1,2,3,0,0,1,0,0,9,1,4
43754,1,1,1,5,2,0,0,0,0,0,97,1,8
43755,1,1,1,9,3,0,0,0,0,0,19,3,9
43756,2,1,2,8,3,0,0,0,0,0,9,3,9
43757,1,2,1,6,2,0,0,1,0,0,9,1,1
43758,1,1,1,5,2,0,0,0,0,0,9,1,1
43759,1,2,1,6,2,0,0,2,0,0,9,1,1
43760,1,3,2,3,3,8,2,0,0,0,0,1,5
43761,2,2,2,4,3,0,0,1,0,0,9,9,11
43762,2,1,2,5,3,0,0,0,0,0,9,1,10
43763,2,2,2,3,3,0,0,1,0,0,9,1,8
43764,2,1,2,7,3,0,0,0,0,0,9,1,3
43765,1,1,1,11,3,0,0,0,0,0,9,1,3
43766,2,1,1,9,3,0,0,0,0,0,1,1,1
43767,1,1,1,8,3,0,0,0,0,0,9,1,1
43768,1,2,1,7,3,0,0,1,0,0,9,9,11
43769,2,1,1,7,3,0,0,0,0,0,9,1,4
43770,1,1,1,6,3,0,0,0,0,0,9,2,8
43771,1,1,2,2,3,0,0,0,0,0,1,1,1
43772,2,1,2,8,3,0,0,0,0,0,9,1,4
43773,1,3,2,10,3,5,9,0,0,0,0,1,3
43774,2,1,1,8,2,0,0,0,0,0,1,9,11
43775,2,1,2,6,3,0,0,0,0,0,9,3,6
43776,2,2,1,7,3,0,0,0,3,0,11,1,1
43777,2,2,2,8,2,0,0,0,3,0,11,1,1
43778,2,2,1,11,3,0,0,0,4,0,11,1,9
43779,2,3,1,2,3,1,2,0,0,0,0,1,1
43780,2,3,2,3,3,1,2,0,0,0,0,1,1
43781,2,1,1,7,3,0,0,0,0,0,1,1,5
43782,2,1,1,8,3,0,0,0,0,0,9,2,9
43783,2,1,2,9,3,0,0,0,0,0,9,1,5
